Facility_ID,Street_No,Street_Name,Street_Type,Street_Direction,Postal_Code,Prov_Terr,City,Facility_Type_ID
486,-1,,,,,ON,Greater Sudbury / Grand Sudbury,FT7
487,108,juanita,avenue,west,,ON,Ottawa,FT6
488,47,denison,ave,,M5T 2M7,ON,Toronto,FT1
489,47,denison,ave,,M5T 2M7,ON,Toronto,FT2
490,-1,,,,,ON,Waterloo,FT1
491,14809,welland,,,,ON,Welland,FT3
492,-1,,,,M9C 2Y2,ON,Toronto,FT1
493,6047,prince of wales,dr,,,ON,Ottawa,FT7
494,32,stinson,street,,,ON,Hamilton,FT6
495,-1,mill,st,s,,ON,Brampton,FT1
496,40,hill,dr,,,ON,Kitchener,FT1
497,50,casey,dr,,,ON,Kitchener,FT1
498,230,cassandra,blvd,,M3A 1T6,ON,Toronto,FT1
499,69,cassels,ave,,M4E 1Y3,ON,Toronto,FT1
500,69,cassels,ave,,M4E 1Y3,ON,Toronto,FT6
501,1050,sandalwood,pkwy,w,L6W 4T2,ON,Brampton,FT3
502,1050,sandalwood,pkwy,w,L6W 4T2,ON,Brampton,FT6
503,1050,sandalwood,pkwy,w,L6W 4T2,ON,Brampton,FT4
504,2636,castlebridge,dr,,,ON,Mississauga,FT1
505,2207,pine glen,road,,,ON,Oakville,FT1
506,238,rover oaks,blvd,,,ON,Oakville,FT1
507,2829,castlebridge,dr,,,ON,Mississauga,FT1
508,-1,kirk,dr,,,ON,Brampton,FT1
509,53,cattrick,st,,,ON,Mississauga,FT1
510,-1,,,,,ON,Ottawa,FT4
511,1399,cawthra,rd,,,ON,Mississauga,FT4
512,1399,cawthra,rd,,L5G 4L1,ON,Mississauga,FT3
513,355,albany,ave,,M5R 300,ON,Toronto,FT1
514,1305,cawthra,rd,,L5G 4L1,ON,Mississauga,FT2
515,519,church,st,,M4Y 2C9,ON,Toronto,FT1
516,519,church,st,,M4Y 2C9,ON,Toronto,FT2
517,1399,cawthra,rd,,L5G 4L1,ON,Mississauga,FT7
518,120,cayuga,st,,M6N 2G4,ON,Toronto,FT1
519,960,silver,st,,,ON,Ottawa,FT7
520,92,cedar crest,st,,,ON,Kitchener,FT1
521,-1,,,,,ON,Markham,FT3
522,7667,14th,ave,,,ON,Markham,FT3
523,-1,,,,,ON,Greater Sudbury / Grand Sudbury,FT7
524,550,markham,rd,,M1H 2A2,ON,Toronto,FT2
525,565,lolita,gdns,,,ON,Mississauga,FT1
526,91,eastpark,blvd,,M1H 1C6,ON,Toronto,FT1
527,-1,bellamy,rd,,M1H 2W4,ON,Toronto,FT1
528,92,cedarhill,cres,,,ON,Kitchener,FT1
529,-1,,,,,ON,Brantford,FT1
530,443,arlington,ave,,M6C 3A4,ON,Toronto,FT1
531,443,arlington,ave,,,ON,Toronto,FT7
532,300,city centre,dr,,L5B 3C1,ON,Mississauga,FT7
533,-1,,,,,ON,Greater Sudbury / Grand Sudbury,FT4
534,1565,four mile creek,road,,,ON,Niagara-on-the-Lake,FT4
535,256,centennial park,rd,,M9C 5N3,ON,Toronto,FT7
536,-1,,,,,ON,Greater Sudbury / Grand Sudbury,FT9
537,-1,,,,,ON,Markham,FT3
538,416,centre,st,s,L1N 4W2,ON,Whitby,FT3
539,-1,,,,,ON,Greater Sudbury / Grand Sudbury,FT7
540,-1,,,,,ON,Brampton,FT1
541,-1,,,,,ON,Brantford,FT1
542,225,centennail,rd,,M1P 4N7,ON,Toronto,FT1
543,156,centennial park,rd,,,ON,Toronto,FT7
544,56,centennial park,rd,,M9C 5N3,ON,Toronto,FT8
545,120,navy,st,,,ON,Oakville,FT2
546,2694,eglinton,ave,w,M6M 1T9,ON,Toronto,FT5
547,2694,eglinton,ave,w,M6M 1T9,ON,Toronto,FT2
548,1967,ellesmere,rd,,M1H 2W5,ON,Toronto,FT2
549,1967,ellesmere,rd,,M1H 2W5,ON,Toronto,FT7
550,250,dolly varden,blvd,,,ON,Toronto,FT7
551,519,drury,lane,,,ON,Burlington,FT4
552,50,montgomery,rd,,M8X 1Z4,ON,Toronto,FT7
553,4725,dundas,st,w,,ON,Toronto,FT7
554,239,bill,dr,,N0M 1L0,ON,Central Huron,FT4
555,-1,,,,,ON,Greater Sudbury / Grand Sudbury,FT7
556,-1,,,,,ON,Hamilton,FT3
557,-1,,,,,ON,Brantford,FT1
558,168,bay,street,north,,ON,Hamilton,FT6
559,615,king,st,e,,ON,Cambridge,FT6
560,24,alexander,st,,L6V 1H6,ON,Brampton,FT3
561,200,fiddle park,lane,,,ON,Shelburne,FT3
562,-1,,,,,ON,Toronto,FT9
563,15,centre,ave,,M2M 2L3,ON,Toronto,FT1
564,141,morgan,ave,,,ON,Kitchener,FT1
565,141,morgan,ave,,,ON,Kitchener,FT3
566,141,morgan,ave,,,ON,Kitchener,FT6
567,933,focal,rd,,L5V 1M8,ON,Mississauga,FT1
568,342,vodden,st,e,,ON,Brampton,FT1
569,342,vodden,st,e,,ON,Brampton,FT6
570,340,vodden,st,e,L6V 2N2,ON,Brampton,FT2
571,340,vodden,st,e,L6V 2N2,ON,Brampton,FT3
572,340,vodden,st,e,L6V 2N2,ON,Brampton,FT4
573,600,ceremonial,dr,,,ON,Mississauga,FT1
574,-1,,,,,ON,Barrie,FT7
575,180,chalkfarm,dr,,M3L 2H8,ON,Toronto,FT5
576,-1,heavitree,dr,,M9C 2Y2,ON,Toronto,FT1
577,-1,heavitree,dr,,M9C 2Y2,ON,Toronto,FT6
578,-1,,,,,ON,Brampton,FT1
579,-1,,,,,ON,Ottawa,FT2
580,-1,,,,,ON,Ottawa,FT2
581,222,chandler,dr,,,ON,Kitchener,FT1
582,222,chandler,dr,,,ON,Kitchener,FT3
583,222,chandler,dr,,,ON,Kitchener,FT6
584,104,charles best,pl,,,ON,Kitchener,FT1
585,1969,service,rd,north,L0R 1S0,ON,Lincoln,FT9
586,75,walbash,ave,,M6R 1N2,ON,Toronto,FT1
587,75,walbash,ave,,M6R 1N2,ON,Toronto,FT2
588,14190,creditview,road,,L7C 1Y4,ON,Caledon,FT1
589,-1,,,,,ON,Brantford,FT1
590,435,bronson,avenue,,,ON,Ottawa,FT13
591,65,charlottetown,blvd,,M1C 2C6,ON,Toronto,FT1
592,1258,turkey point,road,,N3Y 4K1,ON,Norfolk County,FT3
593,183,charnwood,dr,,,ON,Oakville,FT1
594,99,kenhatch,blvd,,M1S 4B3,ON,Toronto,FT1
595,91,chedmac,drive,,,ON,Hamilton,FT4
596,-1,,,,,ON,Greater Sudbury / Grand Sudbury,FT4
597,215,edward,avenue,,,ON,Greater Sudbury / Grand Sudbury,FT3
598,103,chelsea,ave,,M6P 1C3,ON,Toronto,FT1
599,103,chelsea,ave,,M6P 1C3,ON,Toronto,FT2
600,103,chelsea,ave,,M6P 1C3,ON,Toronto,FT6
601,7400,danbro,cres,east,L5N 8C6,ON,Mississauga,FT2
602,275,unwin,ave,,,ON,Toronto,FT9
603,828,flagship,dr,,,ON,Mississauga,FT1
604,84,strange,st,,,ON,Kitchener,FT1
605,-1,,,,,ON,Waterloo,FT1
606,1391,islington,ave,,M9A 3K5,ON,Toronto,FT1
607,1500,gulleden,dr,,L4X 2J6,ON,Mississauga,FT4
608,29,quinte,cres,,,ON,Kitchener,FT2
609,155,arena,st,,L1J 4E1,ON,Oshawa,FT4
610,-1,chingcuacousy,rd,,,ON,Brampton,FT1
611,-1,chingcuacousy,rd,,,ON,Brampton,FT6
612,-1,mayfield,rd,,,ON,Brampton,FT1
613,-1,chinguacousy,rd,,,ON,Brampton,FT1
614,995,peter robertson,blvd,,L6R 2E9,ON,Brampton,FT2
615,995,peter robertson,blvd,,L6R 2E9,ON,Brampton,FT3
616,21172,welland,,,,ON,Welland,FT3
617,90,first,avenue,,,ON,Welland,FT7
618,56,allen,st,w,,ON,Waterloo,FT2
619,-1,,,,,ON,Brampton,FT1
620,125,mclaughlin,rd,n,L6X 1Y9,ON,Brampton,FT3
621,125,mclaughlin,rd,n,L6X 1Y9,ON,Brampton,FT4
622,125,mclaughlin,rd,n,L6X 1Y9,ON,Brampton,FT2
623,98,meadowbreeze,dr,,,ON,Ottawa,FT7
624,100,akerson,rd,,,ON,Ottawa,FT7
625,2801,eglinton,ave,w,M6M 5B4,ON,Toronto,FT7
626,95,black creek,dr,,,ON,Toronto,FT7
627,-1,,,,,ON,Meaford,FT9
628,-1,sunset,boulevard,,,ON,The Blue Mountains,FT9
629,779,crawford,ave,w,M6G 3K4,ON,Toronto,FT1
630,779,crawford,ave,w,M6G 3K4,ON,Toronto,FT2
631,779,crawford,ave,w,M6G 3K4,ON,Toronto,FT7
632,750,bloor,st,w,,ON,Toronto,FT7
633,-1,,,,,ON,Brampton,FT1
634,60,mountland,dr,,M1H 2W5,ON,Toronto,FT1
635,3370,mcdowell,dr,,,ON,Mississauga,FT6
636,3370,mcdowell,dr,,,ON,Mississauga,FT1
637,250,glen,road,,,ON,Hamilton,FT6
638,200,christopher,dr,,,ON,Cambridge,FT6
639,345,richmond,rd,,K2E 0E7,ON,Ottawa,FT3
640,-1,martin,blvd,s,,ON,Brampton,FT1
641,-1,,,,,ON,Brantford,FT1
642,150,central park,dr,,L6T 1B4,ON,Brampton,FT3
643,-1,,,,,ON,Brantford,FT1
644,300,city centre,dr,,L5B 3C1,ON,Mississauga,FT7
645,101,queen,st,n,,ON,Kitchener,FT1
646,60,main,street,east,,ON,Welland,FT7
647,530,columbia,st,w,,ON,Waterloo,FT2
648,-1,,,,,ON,Waterloo,FT1
649,10,palm,ave,,M3H 2B5,ON,Toronto,FT1
650,4941,old brock,rd,,L1Y 1A9,ON,Pickering,FT3
651,-1,,,,,ON,Brampton,FT1
652,2475,truscott,dr,,L5J 2B3,ON,Mississauga,FT4
653,2475,truscott,dr,,L5J 2B3,ON,Mississauga,FT3
654,2475,truscott,dr,,L5J 2B3,ON,Mississauga,FT1
655,2475,truscott,dr,,L5J 2B3,ON,Mississauga,FT6
656,1125,winston churchill,blvd,,,ON,Mississauga,FT1
657,2524,bromsgrove,rd,,L5J 1L8,ON,Mississauga,FT2
658,888,clarkson,rd,s,L5J 2V3,ON,Mississauga,FT1
659,1260,sir david,dr,,,ON,Oakville,FT7
660,280,cliffwood,rd,,M2H 2E5,ON,Toronto,FT1
661,-1,,,,,ON,Central Huron,FT11
662,-1,,,,,ON,Huron East,FT11
663,19,park,lane,,N0M 1L0,ON,Central Huron,FT2
664,116,close,ave,,M6K 1H6,ON,Toronto,FT1
665,116,close,ave,,M6K 1H6,ON,Toronto,FT2
666,-1,,,,,ON,Brampton,FT1
667,1090,white clover,way,,L5V 1G7,ON,Mississauga,FT1
668,63,shaver,ave,,M9B 3T6,ON,Toronto,FT1
669,45,birchcliff,ave,,,ON,Kitchener,FT1
670,116,clydesdale,dr,,M2J 3N2,ON,Toronto,FT1
671,-1,,,,,ON,Brampton,FT1
672,-1,,,,,ON,Brantford,FT1
673,19,coleman,ave,,M4C 1P8,ON,Toronto,FT1
674,19,coleman,ave,,M4C 1P8,ON,Toronto,FT2
675,-1,,,,M1P 4N7,ON,Toronto,FT7
676,3131,lake shore,blvd,w,M8V 1L4,ON,Toronto,FT7
677,3145,lake shore,blvd,w,,ON,Toronto,FT7
678,2099,colonel william,parkway,,,ON,Oakville,FT1
679,366,silverstone,dr,,M9C 2Y2,ON,Toronto,FT1
680,-1,grey road 1,,,,ON,Georgian Bluffs,FT9
681,-1,,,,,ON,Waterloo,FT1
682,375,king,st,n,,ON,Waterloo,FT2
683,3265,simcoe,st,n,,ON,Oshawa,FT3
684,1985,dundas,st,w,M6R 1W7,ON,Toronto,FT1
685,1985,dundas,st,w,M6R 1W7,ON,Toronto,FT2
686,140,commander,blvd,,M1S 3H7,ON,Toronto,FT7
687,140,commander,blvd,,,ON,Toronto,FT7
688,191,barton,st,,,ON,Hamilton,FT3
689,1212,christner,rd,,,ON,Wilmot,FT2
690,250,barbara,cres,,,ON,Kitchener,FT1
691,299,doon valley,dr,,,ON,Kitchener,FT4
692,-1,,,,,ON,Greater Sudbury / Grand Sudbury,FT7
693,-1,,,,,ON,Greater Sudbury / Grand Sudbury,FT4
694,435,jarvis,st,,,ON,Oshawa,FT3
695,-1,,,,,ON,Brantford,FT1
696,281,rimilton,ave,,M8W 4X6,ON,Toronto,FT1
697,290,conservation,dr,,,ON,Brampton,FT1
698,-1,,,,,ON,Waterloo,FT1
699,-1,,,,,ON,Waterloo,FT7
700,262,len purcell,drive,,,ON,Ottawa,FT13
701,19486,welland,,,,ON,Welland,FT3
702,106,king,st,e,L5A 1S9,ON,Mississauga,FT1
703,7120,appletree,lane,,,ON,Mississauga,FT1
704,-1,,,,,ON,Greater Sudbury / Grand Sudbury,FT7
705,1795,coram,cres,,,ON,Mississauga,FT1
706,6530,saratoga,way,,,ON,Mississauga,FT1
707,61,corkstown,road,,,ON,Ottawa,FT2
708,-1,,,,,ON,Markham,FT3
709,3211,bur oak,ave,,,ON,Markham,FT3
710,3201,bur oak,ave,,,ON,Markham,FT3
711,61,holmfirth,ter,,M1G 1G1,ON,Toronto,FT5
712,18,beran (lawrence/scarb gol,dr,,M1G 1G1,ON,Toronto,FT1
713,-1,,,,,ON,Waterloo,FT1
714,425,cornwall,road,,,ON,Oakville,FT1
715,81,macklin,street,north,,ON,Hamilton,FT4
716,10,judson,st,,M8Z 1A4,ON,Toronto,FT1
717,711,lake shore,blvd,w,M5V 3T7,ON,Toronto,FT1
718,711,lake shore,blvd,w,M5V 3T7,ON,Toronto,FT6
719,1426,lakeshore,rd,w,,ON,Oakville,FT1
720,1426,lakeshore,rd,w,,ON,Oakville,FT6
721,2230,corsair,rd,,L5A 2L9,ON,Mississauga,FT1
722,40,corvette,ave,,M1K 3G2,ON,Toronto,FT1
723,40,corvette,ave,,M1K 3G2,ON,Toronto,FT6
724,-1,,,,,ON,Greater Sudbury / Grand Sudbury,FT7
725,-1,,,,,ON,Greater Sudbury / Grand Sudbury,FT6
726,105,lakewood,drive,,N0H 2P0,ON,The Blue Mountains,FT9
727,34,country clair,st,,,ON,Kitchener,FT1
728,1335,witmer,rd,,,ON,Wilmot,FT2
729,250,country hill,dr,,,ON,Kitchener,FT2
730,170,country hill,dr,,,ON,Kitchener,FT2
731,195,hill,dr,,,ON,Kitchener,FT1
732,100,rittenhouse,rd,,,ON,Kitchener,FT1
733,100,rittenhouse,rd,,,ON,Kitchener,FT3
734,365,hill,dr,,,ON,Kitchener,FT1
735,1086,countrystone,dr,,,ON,Kitchener,FT1
736,-1,county court,blvd,,,ON,Brampton,FT1
737,276,main,street,,N0J 1E0,ON,Norfolk County,FT3
738,1100,courtland,ave,e,,ON,Kitchener,FT2
739,600,courtneypark,dr,w,L5W 1L9,ON,Mississauga,FT1
740,1326,craigleith,road,,,ON,Oakville,FT1
741,286,faraday,ct,,,ON,Waterloo,FT2
742,4565,glen erin,dr,,,ON,Mississauga,FT1
743,4635,credit pointe,dr,,,ON,Mississauga,FT1
744,13990,mississauga,rd,n,L0P 1C0,ON,Caledon,FT1
745,12,stavebank,rd,s,L5G 2T4,ON,Mississauga,FT12
746,267,creek path,ave,,,ON,Oakville,FT1
747,-1,,,,,ON,Waterloo,FT1
748,-1,,,,,ON,Brampton,FT1
749,-1,,,,,ON,Brampton,FT1
750,37,cresthaven,dr,,M2H 1L9,ON,Toronto,FT1
751,-1,cresthaven,rd,,,ON,Brampton,FT1
752,58,fieldrow,street,,,ON,Ottawa,FT2
753,56,fieldrow,,,K2G 2Y7,ON,Ottawa,FT2
754,153,montcalm,dr,,,ON,Kitchener,FT1
755,6051,crimson,drive,,,ON,Niagara Falls,FT7
756,-1,burnamthorpe,mall,east,M9B 2A8,ON,Toronto,FT1
757,-1,,,,,ON,Markham,FT3
758,60,crosby,dr,,,ON,Kitchener,FT1
759,-1,,,,,ON,Oakville,FT11
760,-1,,,,,ON,Brampton,FT1
761,105,king,st,e,,ON,Kitchener,FT2
762,-1,lawrence/little,ave,,M9N 1K3,ON,Toronto,FT1
763,-1,,,,,ON,Fort Erie,FT9
764,109,ridge,road,south,,ON,Fort Erie,FT4
765,-1,,,,,ON,Fort Erie,FT1
766,-1,,,,,ON,Fort Erie,FT6
767,-1,,,,,ON,Brampton,FT1
768,-1,,,,,ON,Waterloo,FT1
769,-1,,,,,ON,Waterloo,FT7
770,6000,leslie,st,,M2H 1J9,ON,Toronto,FT1
771,6000,leslie,st,,M2H 1J9,ON,Toronto,FT2
772,6000,leslie,st,,M2H 1J9,ON,Toronto,FT7
773,823,cummer,ave,,,ON,Toronto,FT7
774,-1,bushberry,rd,,,ON,Brampton,FT1
775,-1,curtis,dr,,,ON,Brampton,FT1
776,-1,chinguacousy,rd,,,ON,Brampton,FT1
777,340,sentinel,rd,,M3J 1T9,ON,Toronto,FT2
778,1867,lake shore,blvd,e,M1P 4N7,ON,Toronto,FT2
779,271,gledhill,ave,,M4C 4L2,ON,Toronto,FT2
780,-1,,,,,ON,Brampton,FT1
781,-1,,,,,ON,Hamilton,FT3
782,-1,creditview,rd,,,ON,Brampton,FT1
783,498,birchmount,rd,,M1K 1N8,ON,Toronto,FT1
784,25,herringbone,cres,,L6P 4B9,ON,Brampton,FT1
785,2276,taunton,rd,,,ON,Clarington,FT3
786,240,mount pleasant,,,M4T 2C4,ON,Toronto,FT1
787,-1,,,,,ON,Hamilton,FT3
788,131,the-esplanade,,,M1P 4N7,ON,Toronto,FT1
789,131,the-esplanade,,,M1P 4N7,ON,Toronto,FT2
790,2470,thorn lodge,dr,,L5K 1K5,ON,Mississauga,FT2
791,2470,thornlodge,dr,,L5K 1K5,ON,Mississauga,FT2
792,2909,hammond,rd,,L5K 2M5,ON,Mississauga,FT1
793,80,dean park,rd,,M1B 2X3,ON,Toronto,FT1
794,-1,,,,,ON,Brampton,FT1
795,1300,kitchener,ave,,K1V 6W2,ON,Ottawa,FT2
796,-1,,,,,ON,Brantford,FT1
797,471,deer ridge,dr,,,ON,Kitchener,FT1
798,-1,,,,,ON,Waterloo,FT1
799,2406,deer run,ave,,,ON,Oakville,FT1
800,1100,rathburn,rd,w,,ON,Mississauga,FT1
801,125,degrassi,st,,M4M 2K5,ON,Toronto,FT1
802,144,western,avenue,,N4B 1S1,ON,Norfolk County,FT2
803,-1,,,,,ON,Greater Sudbury / Grand Sudbury,FT7
804,1,carriage house,road,,,ON,Caledon,FT1
805,598,arbor,rd,,,ON,Mississauga,FT1
806,-1,,,,M8W 4P1,ON,Toronto,FT1
807,110,erb,st,w,,ON,Waterloo,FT2
808,250,beecroft,rd,,M2N 6W3,ON,Toronto,FT1
809,-1,,,,,ON,Greater Sudbury / Grand Sudbury,FT7
810,-1,denison,rd,,M9N 1C2,ON,Toronto,FT1
811,29,st dennis,dr,,M3C 3J3,ON,Toronto,FT5
812,29,st dennis,dr,,M3C 3J3,ON,Toronto,FT2
813,75,hiscock,blvd,,M1G 1T1,ON,Toronto,FT1
814,80,thyra,ave,,M4C 5G5,ON,Toronto,FT1
815,80,thyra,ave,,M4C 5G5,ON,Toronto,FT6
816,120,derrydown,rd,,M3J 1R7,ON,Toronto,FT5
817,471,westforest,trail,,,ON,Kitchener,FT1
818,-1,,,,,ON,Brantford,FT1
819,-1,,,,,ON,Brantford,FT1
820,-1,burnley,pl,,,ON,Brampton,FT1
821,46,diana,dr,,M3M 2W4,ON,Toronto,FT1
822,-1,,,,,ON,Cambridge,FT7
823,455,cosburn,ave,,M4J 2N2,ON,Toronto,FT1
824,455,cosburn,ave,,M4J 2N2,ON,Toronto,FT6
825,455,cosburn,ave,,,ON,Toronto,FT7
826,455,cosburn,ave,,,ON,Toronto,FT11
827,165,dinison,cres,,,ON,Kitchener,FT1
828,-1,,,,,ON,Greater Sudbury / Grand Sudbury,FT7
829,-1,sandalwood,pkwy,e,,ON,Brampton,FT1
830,350,dixon,rd,,M9R 1T1,ON,Toronto,FT1
831,400,east,ave,,,ON,Kitchener,FT4
832,25,stanley,rd,,M3N 1C2,ON,Toronto,FT5
833,25,stanley,rd,,M3N 1C2,ON,Toronto,FT2
834,-1,,,,,ON,Hamilton,FT3
835,-1,,,,,ON,North Dumfries,FT7
836,940,dillingham,rd,,L1W 1Z6,ON,Pickering,FT4
837,2441,fifth,,west,L5K 1V9,ON,Mississauga,FT1
838,-1,,,,,ON,Greater Sudbury / Grand Sudbury,FT7
839,61,green,st,,,ON,Kitchener,FT4
840,2166,westfield,dr,,L4Y 1P7,ON,Mississauga,FT2
841,15,the-donway,,,M3C 1X6,ON,Toronto,FT2
842,1030,don mills,rd,,,ON,Toronto,FT7
843,2467,eglinton,ave,e,,ON,Toronto,FT7
844,2467,eglinton,ave,e,M1K 2R1,ON,Toronto,FT5
845,400,kipling,ave,,M8V 3K8,ON,Toronto,FT2
846,150,queen,st,s,L7E 1E3,ON,Caledon,FT4
847,9050,bramalea,rd,,L6S 6G7,ON,Brampton,FT1
848,9050,bramalea,rd,,L6S 6G7,ON,Brampton,FT6
849,-1,,,,,ON,Brantford,FT1
850,46,hamilton,st,,M4M 2C6,ON,Toronto,FT1
851,-1,royal,dr,,,ON,Brampton,FT1
852,-1,esker,dr,,,ON,Brampton,FT1
853,-1,,,,M9C 2Y2,ON,Toronto,FT1
854,-1,,,,,ON,Brampton,FT1
855,4,doon mils,dr,,,ON,Kitchener,FT1
856,150,pioneer,dr,,,ON,Kitchener,FT3
857,150,pioneer,dr,,,ON,Kitchener,FT6
858,-1,dorchester,dr,,,ON,Brampton,FT1
859,5,glaive,dr,,M1P 1X6,ON,Toronto,FT1
860,-1,doncaster,dr,,,ON,Brampton,FT1
861,30,fairway,rd,s,,ON,Kitchener,FT2
862,-1,,,,,ON,Fort Erie,FT1
863,5100,yonge,st,,M2N 5V7,ON,Toronto,FT2
864,155,bartlett,ave,,M6H 3G2,ON,Toronto,FT1
865,155,bartlett,ave,,M6H 3G2,ON,Toronto,FT2
866,-1,,,,,ON,Ottawa,FT2
867,-1,,,,,ON,Greater Sudbury / Grand Sudbury,FT7
868,1633,wilson,ave,,M3L 1A5,ON,Toronto,FT7
869,1629,wilson,ave,,,ON,Toronto,FT7
870,35,weber,st,w,,ON,Kitchener,FT3
871,-1,,,,,ON,Greater Sudbury / Grand Sudbury,FT4
872,158,agnes,st,,,ON,Greater Sudbury / Grand Sudbury,FT3
873,395,fairview,rd,w,,ON,Mississauga,FT1
874,4401,jane,st,,M3N 2K3,ON,Toronto,FT5
875,4401,jane,st,,M3N 2K3,ON,Toronto,FT2
876,44,tobermory,dr,,M3N 2R7,ON,Toronto,FT1
877,50,driftwood,dr,,,ON,Kitchener,FT1
878,359,driftwood,ave,,M3N 2P2,ON,Toronto,FT1
879,17,drinkwater,rd,,L6Y 4T6,ON,Brampton,FT7
880,875,dufferin,st,,M6H 4J3,ON,Toronto,FT1
881,875,dufferin,st,,M6H 4J3,ON,Toronto,FT2
882,875,dufferin,st,,,ON,Toronto,FT7
883,-1,,,,,ON,Brantford,FT1
884,-1,centre,st,n,,ON,Brampton,FT1
885,455,duke,st,w,,ON,Kitchener,FT1
886,-1,dumfries,ave,,,ON,Brampton,FT1
887,655,sheppard,av,e,L1V 1G2,ON,West Grey,FT2
888,2860,duncairn,dr,,,ON,Mississauga,FT1
889,-1,,,,,ON,Cambridge,FT7
890,1717,dundas,st,w,M6K 1V4,ON,Toronto,FT1
891,-1,,,,,ON,Hamilton,FT2
892,71,cross,street,,,ON,Hamilton,FT6
893,-1,,,,,ON,Hamilton,FT3
894,15,gloucester,st,,M4Y 1L8,ON,Toronto,FT1
895,28,dunlace,dr,,M2L 2S1,ON,Toronto,FT1
896,-1,birchmount,rd,,M1E 2E5,ON,Toronto,FT1
897,-1,birchmount,rd,,M1E 2E5,ON,Toronto,FT6
898,-1,,,,,ON,Waterloo,FT1
899,-1,,,,,ON,Waterloo,FT7
900,2111,dunvegan,ave,,,ON,Oakville,FT1
901,-1,,,,,ON,Brampton,FT1
902,338,cairncroft,rd,,,ON,Oakville,FT1
903,81,eagen,dr,,,ON,Kitchener,FT2
904,-1,,,,,ON,Brantford,FT3
905,-1,,,,,ON,Ottawa,FT4
906,4169,bathurst,st,w,M3H 3P7,ON,Toronto,FT1
907,455,glebeholme,blvd,,M4C 1V3,ON,Toronto,FT2
908,-1,fairhill,ave,,,ON,Brampton,FT1
909,-1,,,,,ON,Brantford,FT1
910,1200,lansdowne,ave,,M6H 3Z8,ON,Toronto,FT1
911,1200,lansdowne,ave,,M6H 3Z8,ON,Toronto,FT2
912,1200,lansdowne,ave,,M6H 3Z8,ON,Toronto,FT7
913,-1,,,,,ON,Brampton,FT1
914,44,eastbourne,drive,,L6T 3M2,ON,Brampton,FT2
915,44,eastbourne,dr,,L6T 3M2,ON,Brampton,FT3
916,44,eastbourne,dr,,L6T 3M2,ON,Brampton,FT4
917,-1,,,,,ON,Barrie,FT7
918,-1,,,,,ON,Barrie,FT3
919,-1,,,,,ON,Greater Sudbury / Grand Sudbury,FT7
920,-1,,,,,ON,Hamilton,FT3
921,1949,danforth,ave,,M4C 1J4,ON,Toronto,FT1
922,1949,danforth,ave,,M4C 1J4,ON,Toronto,FT2
923,355,the-east,mall,,M9B 4V6,ON,Toronto,FT1
924,910,liverpool,rd,,L1W 1S6,ON,Pickering,FT3
925,175,main,st,,M1P 4N7,ON,Toronto,FT1
926,175,main,st,,M1P 4N7,ON,Toronto,FT2
927,1081,pape,ave,,M4K 3W4,ON,Toronto,FT5
928,1081,pape,ave,,M4K 3W4,ON,Toronto,FT2
929,888,cosburn,ave,,,ON,Toronto,FT7
930,2,basketball,,,,ON,Brampton,FT1
931,-1,,,,,ON,Waterloo,FT1
932,-1,,,,,ON,Waterloo,FT7
933,160,boulton,ave,,M4M 2J9,ON,Toronto,FT1
934,140,eastforest,trail,,,ON,Kitchener,FT1
935,320,nahani,way,,L4Z 3B4,ON,Mississauga,FT1
936,-1,,,,,ON,Hamilton,FT3
937,115,26th,street,east,,ON,Hamilton,FT6
938,2266,hixon,st,,,ON,Oakville,FT1
939,111,burlington,street,east,,ON,Hamilton,FT4
940,111,burlington,street,east,,ON,Hamilton,FT6
941,4494,the-gore,rd,,L6P 0R8,ON,Brampton,FT3
942,137,holborn,dr,,,ON,Kitchener,FT1
943,-1,,,,,ON,Brantford,FT1
944,345,country,way,,,ON,Kitchener,FT1
945,150,ridge,drive,,,ON,Oakville,FT1
946,150,ridge,drive,,,ON,Oakville,FT1
947,515,william,st,,,ON,Cambridge,FT2
948,125,eden oak,tr,,,ON,Kitchener,FT1
949,-1,,,,M9C 2Y2,ON,Toronto,FT1
950,6647,tenth,,west,L5N 5L5,ON,Mississauga,FT1
951,3071,tours,rd,,,ON,Mississauga,FT1
952,15,edge park,rd,,M1L 2E5,ON,Toronto,FT1
953,4401,jane,st,,M3N 2K3,ON,Toronto,FT1
954,107,oakley,blvd,,M1P 3P8,ON,Toronto,FT1
955,1987,dundas,st,e,M4L 1M7,ON,Toronto,FT1
956,1987,dundas,st,e,M4L 1M7,ON,Toronto,FT6
957,-1,,,,,ON,Brantford,FT1
958,131,finch,ave,w,M2N 2H8,ON,Toronto,FT5
959,55,edmund,rd,,,ON,Kitchener,FT1
960,3601,eglinton,ave,w,M6M 1V7,ON,Toronto,FT1
961,200,eglinton,ave,w,M1P 4N7,ON,Toronto,FT1
962,200,eglinton,ave,w,M1P 4N7,ON,Toronto,FT2
963,512,albert,st,,,ON,Waterloo,FT2
964,-1,creditview,rd,,,ON,Brampton,FT1
965,8520,creditview,rd,,L6V 1A1,ON,Brampton,FT2
966,80,presido,drive,,,ON,Hamilton,FT6
967,-1,,,,,ON,Brantford,FT1
968,180,sylvan,ave,,M1G 3E1,ON,Toronto,FT1
969,5083,elizabeth,st,,L0R 1B7,ON,Lincoln,FT1
